departamento,cultivo,anio,periodo,area_sembrada,area_cosechada,produccion,rendimiento,ciclo_cultivo
narino,yuca,2020,2020B,18.0,18.0,90.0,5.0,transitorio
narino,yuca,2021,2021A,18.0,18.0,90.0,5.0,transitorio
narino,yuca,2021,2021B,18.0,18.0,100.0,5.56,transitorio
narino,yuca,2022,2022A,22.0,17.0,119.0,7.0,transitorio
narino,yuca,2022,2022B,22.0,17.0,136.0,8.0,transitorio
narino,yuca,2023,2023A,20.0,22.0,176.0,8.0,transitorio
narino,yuca,2023,2023B,18.0,22.0,176.0,8.0,transitorio
narino,yuca,2024,2024A,20.0,20.0,160.0,8.0,transitorio
narino,yuca,2024,2024B,22.0,18.0,144.0,8.0,transitorio
narino,batata,2021,2021A,1.0,1.0,20.0,20.0,transitorio
narino,batata,2021,2021B,1.0,1.0,20.0,20.0,transitorio
narino,batata,2022,2022A,1.0,0.5,5.0,10.0,transitorio
narino,batata,2022,2022B,1.0,0.5,2.5,5.0,transitorio
narino,batata,2023,2023A,1.0,0.5,5.0,10.0,transitorio
narino,batata,2023,2023B,1.0,1.0,10.0,10.0,transitorio
narino,batata,2024,2024A,1.0,1.0,10.0,10.0,transitorio
narino,batata,2024,2024B,2.0,1.0,9.0,9.0,transitorio
narino,frijol,2019,2019A,2.0,2.0,2.0,1.0,transitorio
narino,frijol,2019,2019B,50.0,50.0,50.0,1.0,transitorio
narino,frijol,2020,2020A,2.0,2.0,2.0,1.0,transitorio
narino,frijol,2020,2020B,50.0,50.0,50.0,1.0,transitorio
narino,frijol,2021,2021A,2.0,2.0,2.0,1.0,transitorio
narino,frijol,2021,2021B,30.0,30.0,30.0,1.0,transitorio
narino,frijol,2022,2022A,2.0,27.0,37.76,1.4,transitorio
narino,frijol,2022,2022B,10.0,1.5,1.05,0.7,transitorio
narino,frijol,2023,2023A,2.0,8.0,8.0,1.0,transitorio
narino,frijol,2023,2023B,8.0,2.0,1.6,0.8,transitorio
narino,frijol,2024,2024A,1.0,8.0,8.0,1.0,transitorio
narino,frijol,2024,2024B,8.0,1.0,0.7,0.7,transitorio
narino,maiz,2021,2021A,3.0,3.0,6.0,2.0,transitorio
narino,maiz,2021,2021B,70.0,70.0,140.0,2.0,transitorio
narino,maiz,2022,2022A,3.0,68.0,74.17,1.09,transitorio
narino,maiz,2022,2022B,30.0,2.0,1.34,0.67,transitorio
narino,maiz,2023,2023A,3.0,30.0,30.0,1.0,transitorio
narino,maiz,2023,2023B,24.0,3.0,3.0,1.0,transitorio
narino,maiz,2024,2024A,3.0,24.0,24.0,1.0,transitorio
narino,maiz,2024,2024B,34.0,3.0,2.7,0.9,transitorio
narino,maiz,2021,2021A,1.0,1.0,1.0,1.0,transitorio
narino,maiz,2021,2021B,10.0,10.0,10.0,1.0,transitorio
narino,maiz,2022,2022A,1.0,0.8,0.45,0.56,transitorio
narino,maiz,2023,2023A,1.0,0.0,0.0,0.0,transitorio
narino,maiz,2023,2023B,6.0,1.0,0.8,0.8,transitorio
narino,maiz,2024,2024A,1.0,6.0,6.0,1.0,transitorio
narino,maiz,2024,2024B,6.0,1.0,0.75,0.75,transitorio
narino,maiz,2019,2019A,2.0,2.0,3.0,1.5,transitorio
narino,maiz,2020,2020A,3.0,3.0,4.5,1.5,transitorio
narino,maiz,2020,2020B,125.0,125.0,187.5,1.5,transitorio
narino,papa,2021,2021A,5.0,5.0,90.0,18.0,transitorio
narino,papa,2021,2021B,3.0,3.0,54.0,18.0,transitorio
narino,papa,2022,2022A,5.0,2.0,30.0,15.0,transitorio
narino,papa,2022,2022B,1.0,4.0,72.0,18.0,transitorio
narino,papa,2023,2023A,5.0,1.0,12.0,12.0,transitorio
narino,papa,2023,2023B,2.0,5.0,60.0,12.0,transitorio
narino,papa,2024,2024A,2.5,2.0,24.0,12.0,transitorio
narino,papa,2024,2024B,8.0,2.5,25.0,10.0,transitorio
narino,tomate,2019,2019A,3.8,3.8,114.0,30.0,transitorio
narino,tomate,2019,2019B,3.8,3.8,114.0,30.0,transitorio
narino,tomate,2020,2020A,3.8,3.8,114.0,30.0,transitorio
narino,tomate,2020,2020B,5.0,5.0,150.0,30.0,transitorio
narino,tomate,2021,2021A,5.0,5.0,150.0,30.0,transitorio
narino,tomate,2021,2021B,5.0,5.0,125.0,25.0,transitorio
narino,tomate,2022,2022A,3.0,3.0,75.0,25.0,transitorio
narino,tomate,2022,2022B,3.0,2.0,50.0,25.0,transitorio
narino,tomate,2023,2023A,3.0,3.0,270.0,90.0,transitorio
narino,tomate,2023,2023B,3.0,3.0,270.0,90.0,transitorio
narino,tomate,2024,2024A,1.5,1.5,135.0,90.0,transitorio
narino,tomate,2024,2024B,1.5,1.5,127.5,85.0,transitorio
narino,yuca,2019,2019A,9.0,9.0,36.0,4.0,transitorio
narino,yuca,2019,2019B,9.0,9.0,36.0,4.0,transitorio
narino,yuca,2020,2020A,5.0,5.0,30.0,6.0,transitorio
narino,yuca,2020,2020B,8.0,8.0,40.0,5.0,transitorio
narino,yuca,2021,2021A,6.0,6.0,60.0,10.0,transitorio
narino,yuca,2021,2021B,6.0,6.0,60.0,10.0,transitorio
narino,yuca,2022,2022A,7.0,5.0,40.0,8.0,transitorio
narino,yuca,2022,2022B,3.0,4.0,20.0,5.0,transitorio
narino,yuca,2023,2023A,6.0,3.0,24.0,8.0,transitorio
narino,yuca,2023,2023B,3.0,6.0,48.0,8.0,transitorio
narino,yuca,2024,2024A,6.0,0.0,0.0,0.0,transitorio
narino,yuca,2024,2024B,15.0,9.0,72.0,8.0,transitorio
narino,arroz,2019,2019A,50.0,50.0,100.0,2.0,transitorio
narino,arroz,2019,2019B,50.0,50.0,100.0,2.0,transitorio
narino,arroz,2020,2020A,50.0,50.0,100.0,2.0,transitorio
narino,arroz,2020,2020B,50.0,50.0,100.0,2.0,transitorio
narino,arroz,2021,2021A,30.0,12.0,24.0,2.0,transitorio
narino,arroz,2021,2021B,34.0,32.0,64.0,2.0,transitorio
narino,arroz,2022,2022A,25.0,25.0,89.25,3.57,transitorio
narino,arroz,2022,2022B,30.0,30.0,107.1,3.57,transitorio
narino,arroz,2023,2023A,24.0,24.0,72.0,3.0,transitorio
narino,arroz,2023,2023B,24.0,24.0,67.2,2.8,transitorio
narino,arroz,2024,2024A,23.0,23.0,92.0,4.0,transitorio
narino,arroz,2024,2024B,10.0,10.0,28.0,2.8,transitorio
narino,cilantro,2019,2019A,1.0,1.0,0.5,0.5,transitorio
narino,cilantro,2019,2019B,1.0,1.0,0.5,0.5,transitorio
narino,frijol,2019,2019A,3.0,3.0,2.5,0.83,transitorio
narino,frijol,2019,2019B,3.0,3.0,2.5,0.83,transitorio
narino,frijol,2020,2020A,1.0,1.0,0.5,0.5,transitorio
narino,frijol,2021,2021A,1.0,1.0,0.5,0.5,transitorio
narino,frijol,2022,2022A,1.0,1.0,2.0,2.0,transitorio
narino,frijol,2023,2023A,1.0,0.5,0.75,1.5,transitorio
narino,frijol,2024,2024A,1.0,1.0,2.0,2.0,transitorio
narino,maiz,2021,2021A,27.0,27.0,15.12,0.56,transitorio
narino,maiz,2021,2021B,3.0,3.0,1.68,0.56,transitorio
narino,maiz,2022,2022A,22.0,20.0,59.32,2.97,transitorio
narino,maiz,2022,2022B,2.5,2.5,7.42,2.97,transitorio
narino,maiz,2023,2023A,23.0,23.0,62.37,2.71,transitorio
narino,maiz,2023,2023B,2.5,2.5,6.78,2.71,transitorio
narino,maiz,2024,2024A,15.0,15.0,12.58,0.84,transitorio
narino,maiz,2024,2024B,9.0,9.0,8.05,0.89,transitorio
narino,maiz,2019,2019A,50.0,50.0,50.0,1.0,transitorio
narino,maiz,2019,2019B,50.0,50.0,50.0,1.0,transitorio
narino,maiz,2020,2020A,3.0,3.0,6.0,2.0,transitorio
narino,maiz,2020,2020B,50.0,50.0,10.0,0.2,transitorio
narino,"malanga, achin, yota, papa china, bore",2019,2019A,10.0,10.0,30.0,3.0,transitorio
narino,"malanga, achin, yota, papa china, bore",2019,2019B,10.0,10.0,30.0,3.0,transitorio
narino,"malanga, achin, yota, papa china, bore",2020,2020A,1.0,1.0,1.0,1.0,transitorio
narino,"malanga, achin, yota, papa china, bore",2020,2020B,0.5,0.5,0.5,1.0,transitorio
narino,"malanga, achin, yota, papa china, bore",2021,2021A,5.0,5.0,20.0,4.0,transitorio
narino,"malanga, achin, yota, papa china, bore",2022,2022A,4.0,4.0,40.0,10.0,transitorio
narino,"malanga, achin, yota, papa china, bore",2023,2023A,5.0,5.0,50.0,10.0,transitorio
narino,"malanga, achin, yota, papa china, bore",2024,2024A,4.0,0.0,0.0,0.0,transitorio
narino,"malanga, achin, yota, papa china, bore",2024,2024B,0.0,4.0,40.0,10.0,transitorio
narino,name,2019,2019A,5.0,5.0,5.0,1.0,transitorio
narino,name,2019,2019B,5.0,5.0,5.0,1.0,transitorio
narino,name,2020,2020A,2.0,2.0,40.0,20.0,transitorio
narino,name,2020,2020B,1.0,1.0,20.0,20.0,transitorio
narino,name,2021,2021A,3.0,3.0,30.0,10.0,transitorio
narino,name,2022,2022A,3.0,0.0,0.0,0.0,transitorio
narino,name,2022,2022B,0.0,3.0,60.0,20.0,transitorio
narino,name,2023,2023A,3.5,0.0,0.0,0.0,transitorio
narino,name,2023,2023B,0.0,3.5,63.0,18.0,transitorio
narino,name,2024,2024A,1.0,0.0,0.0,0.0,transitorio
narino,name,2024,2024B,0.0,1.0,18.0,18.0,transitorio
narino,pepino cohombro,2020,2020A,2.0,2.0,2.0,1.0,transitorio
narino,pepino cohombro,2020,2020B,1.0,1.0,1.0,1.0,transitorio
narino,pepino cohombro,2021,2021A,2.0,2.0,2.0,1.0,transitorio
narino,pepino cohombro,2021,2021B,1.0,1.0,1.0,1.0,transitorio
narino,pepino cohombro,2022,2022A,2.0,2.0,40.0,20.0,transitorio
narino,pepino cohombro,2022,2022B,1.0,1.0,20.0,20.0,transitorio
narino,pepino cohombro,2023,2023A,2.0,2.0,32.0,16.0,transitorio
narino,pepino cohombro,2023,2023B,1.0,1.0,15.0,15.0,transitorio
narino,pepino cohombro,2024,2024A,1.5,1.5,24.0,16.0,transitorio
narino,pepino cohombro,2024,2024B,1.0,1.0,15.0,15.0,transitorio
narino,tomate,2019,2019A,3.0,3.0,3.0,1.0,transitorio
narino,tomate,2019,2019B,3.0,3.0,3.0,1.0,transitorio
narino,tomate,2020,2020A,0.5,0.5,0.5,1.0,transitorio
narino,tomate,2020,2020B,0.5,0.5,0.5,1.0,transitorio
narino,tomate,2021,2021A,0.5,0.5,0.5,1.0,transitorio
narino,tomate,2021,2021B,0.5,0.5,0.5,1.0,transitorio
narino,tomate,2022,2022A,0.4,0.4,4.4,11.0,transitorio
narino,tomate,2022,2022B,0.5,0.5,5.5,11.0,transitorio
narino,tomate,2023,2023A,0.4,0.4,4.8,12.0,transitorio
narino,tomate,2023,2023B,0.5,0.5,5.0,10.0,transitorio
narino,tomate,2024,2024A,0.5,0.5,6.0,12.0,transitorio
narino,tomate,2024,2024B,0.5,0.5,5.0,10.0,transitorio
narino,yuca,2019,2019A,30.0,30.0,95.0,3.17,transitorio
narino,yuca,2019,2019B,30.0,30.0,95.0,3.17,transitorio
narino,yuca,2020,2020A,10.0,10.0,30.0,3.0,transitorio
narino,yuca,2020,2020B,5.0,5.0,15.0,3.0,transitorio
narino,yuca,2021,2021A,15.0,15.0,150.0,10.0,transitorio
narino,yuca,2022,2022A,13.0,0.0,0.0,0.0,transitorio
narino,yuca,2022,2022B,0.0,13.0,221.0,17.0,transitorio
narino,yuca,2023,2023A,15.0,0.0,0.0,0.0,transitorio
narino,yuca,2023,2023B,5.0,15.0,225.0,15.0,transitorio
narino,yuca,2024,2024A,14.0,5.0,65.0,13.0,transitorio
narino,yuca,2024,2024B,0.0,14.0,210.0,15.0,transitorio
narino,achira,2024,2024A,0.3,0.0,0.0,0.0,transitorio
narino,achira,2024,2024B,0.0,0.3,1.2,4.0,transitorio
narino,ahuyama,2024,2024A,6.3,6.3,62.37,9.9,transitorio
narino,ahuyama,2024,2024B,6.3,6.3,34.78,5.52,transitorio
narino,aji,2024,2024A,3.75,3.75,24.49,6.53,transitorio
narino,aji,2024,2024B,2.4,2.4,14.16,5.9,transitorio
narino,arveja,2024,2024A,0.5,0.5,0.5,1.0,transitorio
narino,cebolla de bulbo,2024,2024A,0.6,0.6,6.0,10.0,transitorio
narino,cebolla de bulbo,2024,2024B,1.5,1.5,19.2,12.8,transitorio
narino,frijol,2019,2019A,60.0,59.9,107.82,1.8,transitorio
narino,frijol,2019,2019B,150.0,149.9,271.0,1.81,transitorio
narino,frijol,2020,2020A,65.0,64.4,115.92,1.8,transitorio
narino,frijol,2020,2020B,160.0,159.9,287.82,1.8,transitorio
narino,frijol,2021,2021A,50.0,49.9,89.82,1.8,transitorio
narino,frijol,2021,2021B,100.0,99.9,179.82,1.8,transitorio
narino,frijol,2022,2022A,55.0,99.0,159.23,1.61,transitorio
narino,frijol,2022,2022B,105.0,54.9,92.14,1.68,transitorio
narino,frijol,2023,2023A,50.0,105.0,168.0,1.6,transitorio
narino,frijol,2023,2023B,92.0,50.0,60.0,1.2,transitorio
narino,frijol,2024,2024A,93.6,85.0,121.55,1.43,transitorio
narino,frijol,2024,2024B,132.51,90.0,125.1,1.39,transitorio
narino,habichuela,2019,2019A,50.0,49.9,499.0,10.0,transitorio
narino,habichuela,2019,2019B,60.0,59.9,599.0,10.0,transitorio
narino,habichuela,2020,2020A,45.0,44.9,449.0,10.0,transitorio
narino,habichuela,2020,2020B,55.0,54.9,549.0,10.0,transitorio
narino,habichuela,2021,2021A,40.0,39.9,399.0,10.0,transitorio
narino,habichuela,2021,2021B,40.0,39.9,399.0,10.0,transitorio
narino,habichuela,2022,2022A,37.0,36.9,295.2,8.0,transitorio
narino,habichuela,2022,2022B,38.0,38.9,233.4,6.0,transitorio
narino,habichuela,2023,2023A,28.0,28.0,224.0,8.0,transitorio
narino,habichuela,2023,2023B,35.0,35.0,245.0,7.0,transitorio
narino,habichuela,2024,2024A,13.5,13.5,86.8,6.43,transitorio
narino,habichuela,2024,2024B,16.08,16.08,120.6,7.5,transitorio
narino,maiz,2024,2024A,1.0,1.0,3.36,3.36,transitorio
narino,maiz,2024,2024B,3.0,3.0,10.07,3.36,transitorio
narino,maiz,2021,2021A,60.0,59.9,119.8,2.0,transitorio
narino,maiz,2021,2021B,25.0,24.9,49.8,2.0,transitorio
narino,maiz,2022,2022A,55.0,23.0,43.74,1.9,transitorio
narino,maiz,2022,2022B,28.0,54.9,107.47,1.96,transitorio
narino,maiz,2023,2023A,50.0,28.0,56.0,2.0,transitorio
narino,maiz,2023,2023B,25.0,50.0,80.0,1.6,transitorio
narino,maiz,2024,2024A,52.68,25.0,43.5,1.74,transitorio
narino,maiz,2024,2024B,93.3,48.68,79.35,1.63,transitorio
narino,maiz,2021,2021A,5.0,2.9,5.8,2.0,transitorio
narino,maiz,2021,2021B,3.0,3.0,6.0,2.0,transitorio
narino,maiz,2022,2022A,6.0,2.0,3.75,1.88,transitorio
narino,maiz,2022,2022B,3.0,5.9,41.3,7.0,transitorio
narino,maiz,2023,2023A,6.0,3.0,5.4,1.8,transitorio
narino,maiz,2023,2023B,3.0,6.0,9.0,1.5,transitorio
narino,maiz,2019,2019A,150.0,149.9,224.85,1.5,transitorio
narino,maiz,2019,2019B,50.0,49.9,99.8,2.0,transitorio
narino,maiz,2020,2020A,65.0,65.0,162.5,2.5,transitorio
narino,maiz,2020,2020B,28.0,28.0,56.0,2.0,transitorio
narino,mani,2019,2019A,100.0,99.9,199.8,2.0,transitorio
narino,mani,2019,2019B,50.0,49.9,100.0,2.0,transitorio
narino,mani,2020,2020A,90.0,89.9,179.8,2.0,transitorio
narino,mani,2020,2020B,45.0,44.9,89.8,2.0,transitorio
narino,mani,2021,2021A,80.0,79.9,159.8,2.0,transitorio
narino,mani,2021,2021B,30.0,29.9,59.8,2.0,transitorio
narino,mani,2022,2022A,60.0,49.9,119.76,2.4,transitorio
narino,mani,2022,2022B,33.0,32.8,78.72,2.4,transitorio
narino,mani,2023,2023A,60.0,60.0,120.0,2.0,transitorio
narino,mani,2023,2023B,28.0,28.0,50.4,1.8,transitorio
narino,mani,2024,2024A,65.5,65.5,115.94,1.77,transitorio
narino,mani,2024,2024B,47.87,47.87,70.37,1.47,transitorio
narino,pepino cohombro,2019,2019A,35.0,34.0,1360.0,40.0,transitorio
narino,pepino cohombro,2019,2019B,50.0,49.0,735.0,15.0,transitorio
narino,pepino cohombro,2020,2020A,30.0,29.9,448.5,15.0,transitorio
narino,pepino cohombro,2020,2020B,40.0,39.9,598.5,15.0,transitorio
narino,pepino cohombro,2021,2021A,25.0,24.9,498.0,20.0,transitorio
narino,pepino cohombro,2021,2021B,35.0,34.9,698.0,20.0,transitorio
narino,pepino cohombro,2022,2022A,20.0,19.9,398.0,20.0,transitorio
narino,pepino cohombro,2022,2022B,30.0,29.9,598.0,20.0,transitorio
narino,pepino cohombro,2023,2023A,10.0,10.0,180.0,18.0,transitorio
narino,pepino cohombro,2023,2023B,25.0,25.0,400.0,16.0,transitorio
narino,pepino cohombro,2024,2024A,12.54,10.15,151.44,14.92,transitorio
narino,pepino cohombro,2024,2024B,10.2,10.2,139.03,13.63,transitorio
narino,pimenton,2019,2019A,20.0,19.9,298.5,15.0,transitorio
narino,pimenton,2019,2019B,35.0,34.9,698.0,20.0,transitorio
narino,pimenton,2020,2020A,22.0,21.9,328.5,15.0,transitorio
narino,pimenton,2020,2020B,30.0,29.9,598.0,20.0,transitorio
narino,pimenton,2021,2021A,20.0,19.9,398.0,20.0,transitorio
narino,pimenton,2021,2021B,30.0,29.9,448.5,15.0,transitorio
narino,pimenton,2022,2022A,19.0,18.9,226.8,12.0,transitorio
narino,pimenton,2022,2022B,31.0,30.9,370.8,12.0,transitorio
narino,pimenton,2023,2023A,15.0,15.0,180.0,12.0,transitorio
narino,pimenton,2023,2023B,28.0,28.0,308.0,11.0,transitorio
narino,pimenton,2024,2024A,8.64,8.64,141.0,16.32,transitorio
narino,pimenton,2024,2024B,6.5,6.5,82.48,12.69,transitorio
narino,tomate,2019,2019A,20.0,20.0,320.0,16.0,transitorio
narino,tomate,2019,2019B,30.0,30.0,480.0,16.0,transitorio
narino,tomate,2020,2020A,15.0,14.9,238.4,16.0,transitorio
narino,tomate,2020,2020B,33.0,32.9,526.4,16.0,transitorio
narino,tomate,2021,2021A,16.0,15.9,254.4,16.0,transitorio
narino,tomate,2021,2021B,20.0,19.9,318.4,16.0,transitorio
narino,tomate,2022,2022A,15.0,14.9,745.0,50.0,transitorio
narino,tomate,2022,2022B,18.0,17.9,859.2,48.0,transitorio
narino,tomate,2023,2023A,10.0,10.0,450.0,45.0,transitorio
narino,tomate,2023,2023B,15.0,15.0,600.0,40.0,transitorio
narino,tomate,2024,2024A,10.5,9.9,173.75,17.55,transitorio
narino,tomate,2024,2024B,4.2,3.84,72.0,18.75,transitorio
narino,yuca,2019,2019A,7.0,6.9,138.0,20.0,transitorio
narino,yuca,2019,2019B,9.0,8.9,178.0,20.0,transitorio
narino,yuca,2020,2020A,7.0,6.9,138.0,20.0,transitorio
narino,yuca,2020,2020B,11.0,10.9,218.0,20.0,transitorio
narino,yuca,2021,2021A,5.0,4.9,49.0,10.0,transitorio
narino,yuca,2021,2021B,4.0,3.9,74.1,19.0,transitorio
narino,yuca,2022,2022B,5.0,3.9,58.5,15.0,transitorio
narino,yuca,2023,2023B,5.0,5.0,80.0,16.0,transitorio
narino,yuca,2024,2024A,0.0,5.0,80.0,16.0,transitorio
narino,yuca,2024,2024B,6.0,0.0,0.0,0.0,transitorio
narino,frijol,2019,2019A,12.0,12.0,10.0,0.83,transitorio
narino,frijol,2019,2019B,40.0,40.0,35.5,0.89,transitorio
narino,frijol,2020,2020A,13.0,13.0,11.0,0.85,transitorio
narino,frijol,2020,2020B,30.0,30.0,26.6,0.89,transitorio
narino,frijol,2021,2021A,13.0,13.0,11.0,0.85,transitorio
narino,frijol,2021,2021B,30.0,30.0,26.6,0.89,transitorio
narino,frijol,2022,2022A,13.0,13.0,13.0,1.0,transitorio
narino,frijol,2022,2022B,31.0,30.0,30.0,1.0,transitorio
narino,frijol,2023,2023A,15.0,15.0,12.0,0.8,transitorio
narino,frijol,2023,2023B,26.0,0.0,0.0,0.0,transitorio
narino,frijol,2024,2024A,16.0,26.0,20.8,0.8,transitorio
narino,frijol,2024,2024B,20.0,16.0,12.8,0.8,transitorio
narino,maiz,2021,2021A,25.0,24.0,36.0,1.5,transitorio
narino,maiz,2021,2021B,35.0,35.0,52.5,1.5,transitorio
narino,maiz,2022,2022A,25.0,24.6,36.9,1.5,transitorio
narino,maiz,2022,2022B,36.0,25.0,37.5,1.5,transitorio
narino,maiz,2023,2023A,23.5,36.0,50.4,1.4,transitorio
narino,maiz,2023,2023B,38.0,23.5,28.2,1.2,transitorio
narino,maiz,2024,2024A,25.0,38.0,36.1,0.95,transitorio
narino,maiz,2024,2024B,32.0,25.0,25.0,1.0,transitorio
narino,maiz,2021,2021A,13.0,13.0,19.5,1.5,transitorio
narino,maiz,2021,2021B,25.0,25.0,37.5,1.5,transitorio
narino,maiz,2022,2022A,13.0,14.0,21.0,1.5,transitorio
narino,maiz,2022,2022B,26.5,13.0,19.5,1.5,transitorio
narino,maiz,2023,2023A,11.0,26.5,37.1,1.4,transitorio
narino,maiz,2023,2023B,23.0,11.0,13.2,1.2,transitorio
narino,maiz,2024,2024A,10.0,23.0,22.51,0.98,transitorio
narino,maiz,2024,2024B,20.0,10.0,7.83,0.78,transitorio
narino,maiz,2019,2019A,30.0,25.0,35.0,1.4,transitorio
narino,maiz,2019,2019B,90.0,90.0,135.0,1.5,transitorio
narino,maiz,2020,2020A,35.0,30.0,42.0,1.4,transitorio
narino,maiz,2020,2020B,60.0,60.0,90.0,1.5,transitorio
narino,mani,2019,2019A,50.0,49.0,58.8,1.2,transitorio
narino,mani,2019,2019B,90.0,85.0,170.0,2.0,transitorio
narino,mani,2020,2020A,45.0,44.0,52.8,1.2,transitorio
narino,mani,2020,2020B,70.0,70.0,140.0,2.0,transitorio
narino,mani,2021,2021A,35.0,34.2,31.2,0.91,transitorio
narino,mani,2021,2021B,53.0,53.0,62.0,1.17,transitorio
narino,mani,2022,2022A,35.0,34.0,34.0,1.0,transitorio
narino,mani,2022,2022B,54.5,53.0,53.0,1.0,transitorio
narino,mani,2023,2023A,33.0,33.0,26.4,0.8,transitorio
narino,mani,2023,2023B,50.0,0.0,0.0,0.0,transitorio
narino,mani,2024,2024A,25.0,75.0,60.0,0.8,transitorio
narino,mani,2024,2024B,30.0,0.0,0.0,0.0,transitorio
narino,patilla,2021,2021A,3.0,3.0,15.0,5.0,transitorio
narino,patilla,2021,2021B,3.0,3.0,15.0,5.0,transitorio
narino,patilla,2022,2022A,3.0,4.0,20.0,5.0,transitorio
narino,patilla,2022,2022B,3.0,3.0,15.0,5.0,transitorio
narino,patilla,2023,2023A,3.5,3.0,13.5,4.5,transitorio
narino,patilla,2023,2023B,2.0,3.5,17.5,5.0,transitorio
narino,patilla,2024,2024A,3.0,2.0,10.0,5.0,transitorio
narino,patilla,2024,2024B,2.0,3.0,13.5,4.5,transitorio
narino,yuca,2019,2019A,50.0,50.0,200.0,4.0,transitorio
narino,yuca,2020,2020A,20.0,20.0,80.0,4.0,transitorio
narino,yuca,2020,2020B,30.0,30.0,120.0,4.0,transitorio
narino,yuca,2021,2021A,24.0,24.0,90.0,3.75,transitorio
narino,yuca,2021,2021B,26.0,26.0,103.0,3.96,transitorio
narino,yuca,2022,2022A,24.0,25.0,100.0,4.0,transitorio
narino,yuca,2022,2022B,27.0,24.0,96.0,4.0,transitorio
narino,yuca,2023,2023A,22.0,27.0,135.0,5.0,transitorio
narino,yuca,2023,2023B,20.0,22.0,110.0,5.0,transitorio
narino,yuca,2024,2024A,12.0,0.0,0.0,0.0,transitorio
narino,yuca,2024,2024B,12.0,26.0,130.0,5.0,transitorio
narino,achira,2019,2019A,20.0,20.0,120.0,6.0,transitorio
narino,achira,2020,2020B,30.0,30.0,350.0,11.67,transitorio
narino,achira,2021,2021B,20.0,20.0,220.0,11.0,transitorio
narino,achira,2022,2022B,10.0,18.0,212.4,11.8,transitorio
narino,achira,2023,2023B,10.0,10.0,110.0,11.0,transitorio
narino,achira,2024,2024B,9.0,8.0,80.0,10.0,transitorio
narino,arracacha,2019,2019A,3.0,3.0,4.0,1.33,transitorio
narino,arracacha,2020,2020A,3.5,3.0,15.0,5.0,transitorio
narino,arracacha,2021,2021A,4.0,3.8,19.0,5.0,transitorio
narino,arracacha,2022,2022A,3.5,3.0,14.4,4.8,transitorio
narino,arracacha,2023,2023A,4.0,3.5,17.5,5.0,transitorio
narino,arracacha,2024,2024A,3.2,4.0,20.0,5.0,transitorio
narino,arveja,2019,2019A,53.0,50.0,75.0,1.5,transitorio
narino,arveja,2020,2020A,32.0,30.0,30.0,1.0,transitorio
narino,arveja,2021,2021A,30.0,28.0,30.8,1.1,transitorio
narino,arveja,2022,2022A,25.0,0.0,0.0,0.0,transitorio
narino,arveja,2022,2022B,0.0,23.0,23.11,1.0,transitorio
narino,arveja,2023,2023A,22.0,22.0,71.96,3.27,transitorio
narino,arveja,2024,2024A,18.0,18.0,58.88,3.27,transitorio
narino,frijol,2019,2019A,14.0,13.0,16.0,1.23,transitorio
narino,frijol,2020,2020A,12.0,11.0,12.21,1.11,transitorio
narino,frijol,2021,2021A,13.0,12.0,13.2,1.1,transitorio
narino,frijol,2022,2022A,15.0,0.0,0.0,0.0,transitorio
narino,frijol,2022,2022B,0.0,14.0,15.66,1.12,transitorio
narino,frijol,2023,2023A,15.0,0.0,0.0,0.0,transitorio
narino,frijol,2023,2023B,0.0,15.0,15.73,1.05,transitorio
narino,frijol,2024,2024A,14.0,0.0,0.0,0.0,transitorio
narino,frijol,2024,2024B,0.0,12.0,12.59,1.05,transitorio
narino,haba,2020,2020A,3.0,2.8,4.7,1.68,transitorio
narino,haba,2021,2021A,3.0,2.7,4.32,1.6,transitorio
narino,haba,2022,2022A,2.0,0.0,0.0,0.0,transitorio
narino,haba,2022,2022B,0.0,1.5,2.32,1.55,transitorio
narino,haba,2023,2023A,2.0,0.0,0.0,0.0,transitorio
narino,haba,2023,2023B,2.0,2.0,3.1,1.55,transitorio
narino,haba,2024,2024A,1.5,0.0,0.0,0.0,transitorio
narino,haba,2024,2024B,0.0,1.5,5.25,3.5,transitorio
narino,maiz,2021,2021A,18.0,18.0,36.0,2.0,transitorio
narino,maiz,2022,2022A,20.0,18.0,35.24,1.96,transitorio
narino,maiz,2023,2023A,16.0,16.0,31.32,1.96,transitorio
narino,maiz,2024,2024A,19.0,19.0,37.19,1.96,transitorio
narino,maiz,2021,2021A,7.0,7.0,14.0,2.0,transitorio
narino,maiz,2022,2022A,3.0,3.0,5.87,1.96,transitorio
narino,maiz,2023,2023A,3.0,3.0,5.87,1.96,transitorio
narino,maiz,2024,2024A,2.0,0.0,0.0,0.0,transitorio
narino,maiz,2024,2024B,0.0,2.0,3.92,1.96,transitorio
narino,maiz,2019,2019A,50.0,45.0,68.0,1.51,transitorio
narino,maiz,2020,2020A,26.0,25.0,50.0,2.0,transitorio
narino,papa,2019,2019A,13.0,11.0,101.0,9.18,transitorio
narino,papa,2019,2019B,11.0,9.0,83.0,9.22,transitorio
narino,papa,2020,2020A,5.0,4.5,76.0,16.89,transitorio
narino,papa,2020,2020B,4.0,3.0,75.0,25.0,transitorio
narino,papa,2021,2021A,13.0,12.0,120.0,10.0,transitorio
narino,papa,2021,2021B,6.0,5.0,50.0,10.0,transitorio
narino,papa,2022,2022A,8.0,5.0,55.0,11.0,transitorio
